MONTH YEAR ,FISCAL YEAR NUMBER ,ROUTE NAME,SUM RIDERSHIP AVERAGE,DAY TYPE,End of Summary Table
2018-08-01,2018,450-Bus Bridge RATP Dev,0,Sunday,End of Summary Table
2018-08-01,2018,450-Bus Bridge RATP Dev,0,Weekday,End of Summary Table
2018-08-01,2018,451-Plaza Saltillo Shuttle,0,Saturday,End of Summary Table
2018-08-01,2018,451-Plaza Saltillo Shuttle,0,Sunday,End of Summary Table
2018-08-01,2018,451-Plaza Saltillo Shuttle,0,Weekday,End of Summary Table
2018-08-01,2018,455-Bus Bridge MV,0,Sunday,End of Summary Table
2018-08-01,2018,455-Bus Bridge MV,0,Weekday,End of Summary Table
2018-08-01,2018,"464-MLK, Jr./Capitol",0,Saturday,End of Summary Table
2018-08-01,2018,"464-MLK, Jr./Capitol",0,Sunday,End of Summary Table
2018-08-01,2018,"464-MLK, Jr./Capitol",0,Weekday,End of Summary Table
2018-08-01,2018,465-MLK/University of Texas,0,Saturday,End of Summary Table
2018-08-01,2018,465-MLK/University of Texas,0,Sunday,End of Summary Table
2018-08-01,2018,466-Kramer/Domain,0,Saturday,End of Summary Table
2018-08-01,2018,466-Kramer/Domain,0,Sunday,End of Summary Table
2018-08-01,2018,470-Manor Flex,0,Sunday,End of Summary Table
2018-08-01,2018,481-Night Owl North Lamar,0,Sunday,End of Summary Table
2018-08-01,2018,483-Night Owl Riverside,0,Sunday,End of Summary Table
2018-08-01,2018,484-Night Owl South Lamar,0,Sunday,End of Summary Table
2018-08-01,2018,485-Night Owl Cameron,0,Sunday,End of Summary Table
2018-08-01,2018,486-Night Owl South Congress,0,Sunday,End of Summary Table
2018-08-01,2018,490-HEB Shuttle,0,Saturday,End of Summary Table
2018-08-01,2018,490-HEB Shuttle,0,Sunday,End of Summary Table
2018-08-01,2018,491-Allandale,0,Sunday,End of Summary Table
2018-08-01,2018,491-Allandale,0,Weekday,End of Summary Table
2018-08-01,2018,492-Delwood,0,Saturday,End of Summary Table
2018-08-01,2018,492-Delwood,0,Sunday,End of Summary Table
2018-08-01,2018,493-EASTVIEW,0,Saturday,End of Summary Table
2018-08-01,2018,493-EASTVIEW,0,Sunday,End of Summary Table
2018-08-01,2018,550-Metro Rail Red Line,0,Sunday,End of Summary Table
2018-08-01,2018,640-Forty Acres,0,Sunday,End of Summary Table
2018-08-01,2018,641-East Campus,0,Sunday,End of Summary Table
2018-08-01,2018,653-Red River,0,Saturday,End of Summary Table
2018-08-01,2018,653-Red River,0,Sunday,End of Summary Table
2018-08-01,2018,653-Red River,0,Weekday,End of Summary Table
2018-08-01,2018,656-Intramural Fields/UT,0,Sunday,End of Summary Table
2018-08-01,2018,661-Far West/UT,0,Sunday,End of Summary Table
2018-08-01,2018,671-North Riverside,0,Saturday,End of Summary Table
2018-08-01,2018,671-North Riverside,0,Sunday,End of Summary Table
2018-08-01,2018,672-Lakeshore,0,Saturday,End of Summary Table
2018-08-01,2018,672-Lakeshore,0,Sunday,End of Summary Table
2018-08-01,2018,681-Intramural/Far West,0,Saturday,End of Summary Table
2018-08-01,2018,681-Intramural/Far West,0,Weekday,End of Summary Table
2018-08-01,2018,682-Forty Acres/East Campus,0,Saturday,End of Summary Table
2018-08-01,2018,682-Forty Acres/East Campus,0,Weekday,End of Summary Table
2018-08-01,2018,935-Tech Ridge Express,0,Saturday,End of Summary Table
2018-08-01,2018,935-Tech Ridge Express,0,Sunday,End of Summary Table
2018-08-01,2018,970-Lantana Express,0,Saturday,End of Summary Table
2018-08-01,2018,970-Lantana Express,0,Sunday,End of Summary Table
2018-08-01,2018,970-Lantana Express,0,Weekday,End of Summary Table
2018-08-01,2018,980-North Mopac Express,0,Saturday,End of Summary Table
2018-08-01,2018,980-North Mopac Express,0,Sunday,End of Summary Table
2018-08-01,2018,981-Oak Knoll Express,0,Saturday,End of Summary Table
2018-08-01,2018,981-Oak Knoll Express,0,Sunday,End of Summary Table
2018-08-01,2018,982-Pavilion Express,0,Saturday,End of Summary Table
2018-08-01,2018,982-Pavilion Express,0,Sunday,End of Summary Table
2018-08-01,2018,983-N. U.S. 183 Express,0,Saturday,End of Summary Table
2018-08-01,2018,983-N. U.S. 183 Express,0,Sunday,End of Summary Table
2018-08-01,2018,983-N. U.S. 183 Express,0,Weekday,End of Summary Table
2018-08-01,2018,985-Leander/Lakeline Direct,0,Saturday,End of Summary Table
2018-08-01,2018,985-Leander/Lakeline Direct,0,Sunday,End of Summary Table
2018-08-01,2018,987-Leander/Lakeline Express,0,Saturday,End of Summary Table
2018-08-01,2018,987-Leander/Lakeline Express,0,Sunday,End of Summary Table
2018-08-01,2018,990-Manor/Elgin Express,0,Saturday,End of Summary Table
2018-08-01,2018,990-Manor/Elgin Express,0,Sunday,End of Summary Table
2018-08-01,2018,470-Manor Flex,8,Saturday,End of Summary Table
2018-08-01,2018,493-EASTVIEW,29,Weekday,End of Summary Table
2018-08-01,2018,641-East Campus,38,Saturday,End of Summary Table
2018-08-01,2018,682-Forty Acres/East Campus,62,Sunday,End of Summary Table
2018-08-01,2018,680-North Riverside/Lakeshore,80,Saturday,End of Summary Table
2018-08-01,2018,642-West Campus/UT,81,Saturday,End of Summary Table
2018-08-01,2018,680-North Riverside/Lakeshore,81,Sunday,End of Summary Table
2018-08-01,2018,656-Intramural Fields/UT,91,Saturday,End of Summary Table
2018-08-01,2018,640-Forty Acres,111,Saturday,End of Summary Table
2018-08-01,2018,233-Decker/Daffan Ln,113,Sunday,End of Summary Table
2018-08-01,2018,491-Allandale,117,Saturday,End of Summary Table
2018-08-01,2018,642-West Campus/UT,121,Sunday,End of Summary Table
2018-08-01,2018,228-VA Clinic,125,Saturday,End of Summary Table
2018-08-01,2018,455-Bus Bridge MV,127,Saturday,End of Summary Table
2018-08-01,2018,681-Intramural/Far West,145,Sunday,End of Summary Table
2018-08-01,2018,670-Crossing Place,157,Saturday,End of Summary Table
2018-08-01,2018,233-Decker/Daffan Ln,168,Saturday,End of Summary Table
2018-08-01,2018,663-Lake Austin/UT,175,Saturday,End of Summary Table
2018-08-01,2018,670-Crossing Place,187,Sunday,End of Summary Table
2018-08-01,2018,470-Manor Flex,201,Weekday,End of Summary Table
2018-08-01,2018,663-Lake Austin/UT,227,Sunday,End of Summary Table
2018-08-01,2018,411-E-Bus/Riverside,235,Weekday,End of Summary Table
2018-08-01,2018,412-E-Bus/Main Campus,246,Weekday,End of Summary Table
2018-08-01,2018,492-Delwood,255,Weekday,End of Summary Table
2018-08-01,2018,484-Night Owl South Lamar,264,Saturday,End of Summary Table
2018-08-01,2018,661-Far West/UT,295,Saturday,End of Summary Table
2018-08-01,2018,485-Night Owl Cameron,331,Saturday,End of Summary Table
2018-08-01,2018,490-HEB Shuttle,338,Weekday,End of Summary Table
2018-08-01,2018,486-Night Owl South Congress,442,Saturday,End of Summary Table
2018-08-01,2018,345-45TH,517,Sunday,End of Summary Table
2018-08-01,2018,135-Dell Limited,553,Weekday,End of Summary Table
2018-08-01,2018,237-Northeast Feeder,558,Sunday,End of Summary Table
2018-08-01,2018,237-Northeast Feeder,626,Saturday,End of Summary Table
2018-08-01,2018,345-45TH,642,Saturday,End of Summary Table
2018-08-01,2018,481-Night Owl North Lamar,701,Saturday,End of Summary Table
2018-08-01,2018,201-Southpark Meadows,707,Sunday,End of Summary Table
2018-08-01,2018,339-Tuscany,765,Sunday,End of Summary Table
2018-08-01,2018,483-Night Owl Riverside,818,Saturday,End of Summary Table
2018-08-01,2018,484-Night Owl South Lamar,829,Weekday,End of Summary Table
2018-08-01,2018,201-Southpark Meadows,833,Saturday,End of Summary Table
2018-08-01,2018,243-Wells Branch,928,Sunday,End of Summary Table
2018-08-01,2018,410-E-Bus/West Campus,948,Weekday,End of Summary Table
2018-08-01,2018,339-Tuscany,961,Saturday,End of Summary Table
2018-08-01,2018,392-Braker,978,Sunday,End of Summary Table
2018-08-01,2018,322-Chicon/Cherrywood,1094,Sunday,End of Summary Table
2018-08-01,2018,271-Del Valle,1166,Sunday,End of Summary Table
2018-08-01,2018,392-Braker,1200,Saturday,End of Summary Table
2018-08-01,2018,243-Wells Branch,1256,Saturday,End of Summary Table
2018-08-01,2018,322-Chicon/Cherrywood,1299,Saturday,End of Summary Table
2018-08-01,2018,323-Anderson,1325,Sunday,End of Summary Table
2018-08-01,2018,233-Decker/Daffan Ln,1385,Weekday,End of Summary Table
2018-08-01,2018,5-Woodrow/Lamar,1454,Sunday,End of Summary Table
2018-08-01,2018,485-Night Owl Cameron,1502,Weekday,End of Summary Table
2018-08-01,2018,323-Anderson,1555,Saturday,End of Summary Table
2018-08-01,2018,214-Northwest Feeder,1575,Weekday,End of Summary Table
2018-08-01,2018,335-335 35th/38th,1583,Sunday,End of Summary Table
2018-08-01,2018,271-Del Valle,1610,Saturday,End of Summary Table
2018-08-01,2018,5-Woodrow/Lamar,1720,Saturday,End of Summary Table
2018-08-01,2018,19-Bull Creek,1724,Sunday,End of Summary Table
2018-08-01,2018,6-East 12th,1733,Sunday,End of Summary Table
2018-08-01,2018,335-335 35th/38th,1766,Saturday,End of Summary Table
2018-08-01,2018,318-Westgate/Slaughter,1860,Sunday,End of Summary Table
2018-08-01,2018,486-Night Owl South Congress,2020,Weekday,End of Summary Table
2018-08-01,2018,315-Ben White,2032,Sunday,End of Summary Table
2018-08-01,2018,111-South Mopac Flyer,2100,Weekday,End of Summary Table
2018-08-01,2018,19-Bull Creek,2152,Saturday,End of Summary Table
2018-08-01,2018,981-Oak Knoll Express,2160,Weekday,End of Summary Table
2018-08-01,2018,483-Night Owl Riverside,2205,Weekday,End of Summary Table
2018-08-01,2018,990-Manor/Elgin Express,2205,Weekday,End of Summary Table
2018-08-01,2018,315-Ben White,2241,Saturday,End of Summary Table
2018-08-01,2018,318-Westgate/Slaughter,2241,Saturday,End of Summary Table
2018-08-01,2018,6-East 12th,2257,Saturday,End of Summary Table
2018-08-01,2018,18-Martin Luther King,2381,Sunday,End of Summary Table
2018-08-01,2018,103-Manchaca Flyer,2472,Weekday,End of Summary Table
2018-08-01,2018,672-Lakeshore,2511,Weekday,End of Summary Table
2018-08-01,2018,30-Barton Creek Sq,2595,Sunday,End of Summary Table
2018-08-01,2018,466-Kramer/Domain,2628,Weekday,End of Summary Table
2018-08-01,2018,641-East Campus,2662,Weekday,End of Summary Table
2018-08-01,2018,2-Rosewood,2735,Sunday,End of Summary Table
2018-08-01,2018,18-Martin Luther King,2801,Saturday,End of Summary Table
2018-08-01,2018,30-Barton Creek Sq,3092,Saturday,End of Summary Table
2018-08-01,2018,2-Rosewood,3239,Saturday,End of Summary Table
2018-08-01,2018,142-Metric Flyer,3245,Weekday,End of Summary Table
2018-08-01,2018,310-Parker/Wickersham,3391,Sunday,End of Summary Table
2018-08-01,2018,481-Night Owl North Lamar,3423,Weekday,End of Summary Table
2018-08-01,2018,350-Airport Blvd,3448,Sunday,End of Summary Table
2018-08-01,2018,465-MLK/University of Texas,3555,Weekday,End of Summary Table
2018-08-01,2018,333-William Cannon,3634,Sunday,End of Summary Table
2018-08-01,2018,105-South 5th Flyer,3785,Weekday,End of Summary Table
2018-08-01,2018,324-Georgian/Ohlen,3817,Sunday,End of Summary Table
2018-08-01,2018,337-Koenig/Colony Park,3863,Sunday,End of Summary Table
2018-08-01,2018,237-Northeast Feeder,3906,Weekday,End of Summary Table
2018-08-01,2018,680-North Riverside/Lakeshore,3963,Weekday,End of Summary Table
2018-08-01,2018,350-Airport Blvd,3971,Saturday,End of Summary Table
2018-08-01,2018,MA-MetroAccess,3987,Sunday,End of Summary Table
2018-08-01,2018,345-45TH,4018,Weekday,End of Summary Table
2018-08-01,2018,171-Oak Hill Flyer,4044,Weekday,End of Summary Table
2018-08-01,2018,383-Research/Braker,4047,Sunday,End of Summary Table
2018-08-01,2018,671-North Riverside,4154,Weekday,End of Summary Table
2018-08-01,2018,310-Parker/Wickersham,4238,Saturday,End of Summary Table
2018-08-01,2018,4-7th Street,4324,Sunday,End of Summary Table
2018-08-01,2018,MA-MetroAccess,4335,Saturday,End of Summary Table
2018-08-01,2018,311-Stassney,4483,Sunday,End of Summary Table
2018-08-01,2018,17-Cesar Chavez,4542,Sunday,End of Summary Table
2018-08-01,2018,324-Georgian/Ohlen,4602,Saturday,End of Summary Table
2018-08-01,2018,333-William Cannon,4807,Saturday,End of Summary Table
2018-08-01,2018,337-Koenig/Colony Park,4852,Saturday,End of Summary Table
2018-08-01,2018,17-Cesar Chavez,5028,Saturday,End of Summary Table
2018-08-01,2018,383-Research/Braker,5326,Saturday,End of Summary Table
2018-08-01,2018,311-Stassney,5335,Saturday,End of Summary Table
2018-08-01,2018,4-7th Street,5596,Saturday,End of Summary Table
2018-08-01,2018,980-North Mopac Express,6074,Weekday,End of Summary Table
2018-08-01,2018,935-Tech Ridge Express,6243,Weekday,End of Summary Table
2018-08-01,2018,640-Forty Acres,6376,Weekday,End of Summary Table
2018-08-01,2018,550-Metro Rail Red Line,7316,Saturday,End of Summary Table
2018-08-01,2018,987-Leander/Lakeline Express,7724,Weekday,End of Summary Table
2018-08-01,2018,325-Metric/Rundberg,7766,Sunday,End of Summary Table
2018-08-01,2018,201-Southpark Meadows,8053,Weekday,End of Summary Table
2018-08-01,2018,3-Burnet/Manchaca,8156,Sunday,End of Summary Table
2018-08-01,2018,339-Tuscany,8229,Weekday,End of Summary Table
2018-08-01,2018,325-Metric/Rundberg,9277,Saturday,End of Summary Table
2018-08-01,2018,1-North Lamar/South Congress,9297,Sunday,End of Summary Table
2018-08-01,2018,392-Braker,9837,Weekday,End of Summary Table
2018-08-01,2018,228-VA Clinic,10033,Weekday,End of Summary Table
2018-08-01,2018,3-Burnet/Manchaca,10038,Saturday,End of Summary Table
2018-08-01,2018,243-Wells Branch,10307,Weekday,End of Summary Table
2018-08-01,2018,642-West Campus/UT,10615,Weekday,End of Summary Table
2018-08-01,2018,803-Burnet/S Lamar,10778,Sunday,End of Summary Table
2018-08-01,2018,663-Lake Austin/UT,11024,Weekday,End of Summary Table
2018-08-01,2018,323-Anderson,11686,Weekday,End of Summary Table
2018-08-01,2018,1-North Lamar/South Congress,12119,Saturday,End of Summary Table
2018-08-01,2018,322-Chicon/Cherrywood,12120,Weekday,End of Summary Table
2018-08-01,2018,656-Intramural Fields/UT,12131,Weekday,End of Summary Table
2018-08-01,2018,20-Manor Rd/Riverside,12715,Sunday,End of Summary Table
2018-08-01,2018,7-Duval / Dove Springs,13264,Sunday,End of Summary Table
2018-08-01,2018,5-Woodrow/Lamar,13551,Weekday,End of Summary Table
2018-08-01,2018,10-South 1st/Red River,13714,Sunday,End of Summary Table
2018-08-01,2018,803-Burnet/S Lamar,13943,Saturday,End of Summary Table
2018-08-01,2018,670-Crossing Place,13983,Weekday,End of Summary Table
2018-08-01,2018,318-Westgate/Slaughter,14866,Weekday,End of Summary Table
2018-08-01,2018,982-Pavilion Express,15003,Weekday,End of Summary Table
2018-08-01,2018,20-Manor Rd/Riverside,15339,Saturday,End of Summary Table
2018-08-01,2018,335-335 35th/38th,15526,Weekday,End of Summary Table
2018-08-01,2018,7-Duval / Dove Springs,15838,Saturday,End of Summary Table
2018-08-01,2018,10-South 1st/Red River,15934,Saturday,End of Summary Table
2018-08-01,2018,6-East 12th,16881,Weekday,End of Summary Table
2018-08-01,2018,300-Springdale/Oltorf,17237,Sunday,End of Summary Table
2018-08-01,2018,661-Far West/UT,17845,Weekday,End of Summary Table
2018-08-01,2018,801-N Lamar S Congress,17979,Sunday,End of Summary Table
2018-08-01,2018,315-Ben White,18847,Weekday,End of Summary Table
2018-08-01,2018,30-Barton Creek Sq,19456,Weekday,End of Summary Table
2018-08-01,2018,300-Springdale/Oltorf,20381,Saturday,End of Summary Table
2018-08-01,2018,19-Bull Creek,20811,Weekday,End of Summary Table
2018-08-01,2018,985-Leander/Lakeline Direct,21252,Weekday,End of Summary Table
2018-08-01,2018,271-Del Valle,22059,Weekday,End of Summary Table
2018-08-01,2018,18-Martin Luther King,23038,Weekday,End of Summary Table
2018-08-01,2018,2-Rosewood,23501,Weekday,End of Summary Table
2018-08-01,2018,801-N Lamar S Congress,24724,Saturday,End of Summary Table
2018-08-01,2018,310-Parker/Wickersham,30761,Weekday,End of Summary Table
2018-08-01,2018,350-Airport Blvd,34029,Weekday,End of Summary Table
2018-08-01,2018,324-Georgian/Ohlen,35237,Weekday,End of Summary Table
2018-08-01,2018,17-Cesar Chavez,36906,Weekday,End of Summary Table
2018-08-01,2018,333-William Cannon,37709,Weekday,End of Summary Table
2018-08-01,2018,383-Research/Braker,40961,Weekday,End of Summary Table
2018-08-01,2018,4-7th Street,41152,Weekday,End of Summary Table
2018-08-01,2018,311-Stassney,47598,Weekday,End of Summary Table
2018-08-01,2018,337-Koenig/Colony Park,49495,Weekday,End of Summary Table
2018-08-01,2018,MA-MetroAccess,52826,Weekday,End of Summary Table
2018-08-01,2018,550-Metro Rail Red Line,63529,Weekday,End of Summary Table
2018-08-01,2018,325-Metric/Rundberg,73041,Weekday,End of Summary Table
2018-08-01,2018,3-Burnet/Manchaca,76474,Weekday,End of Summary Table
2018-08-01,2018,1-North Lamar/South Congress,84661,Weekday,End of Summary Table
2018-08-01,2018,803-Burnet/S Lamar,126868,Weekday,End of Summary Table
2018-08-01,2018,20-Manor Rd/Riverside,130699,Weekday,End of Summary Table
2018-08-01,2018,10-South 1st/Red River,145003,Weekday,End of Summary Table
2018-08-01,2018,7-Duval / Dove Springs,146060,Weekday,End of Summary Table
2018-08-01,2018,300-Springdale/Oltorf,156979,Weekday,End of Summary Table
2018-08-01,2018,801-N Lamar S Congress,216014,Weekday,End of Summary Table
2018-07-01,2018,100-MetroAirport,0,Saturday,End of Summary Table
2018-07-01,2018,100-MetroAirport,0,Sunday,End of Summary Table
2018-07-01,2018,100-MetroAirport,0,Weekday,End of Summary Table
2018-07-01,2018,103-Manchaca Flyer,0,Saturday,End of Summary Table
2018-07-01,2018,103-Manchaca Flyer,0,Sunday,End of Summary Table
2018-07-01,2018,105-South 5th Flyer,0,Saturday,End of Summary Table
2018-07-01,2018,105-South 5th Flyer,0,Sunday,End of Summary Table
2018-07-01,2018,110-South Central Flyer,0,Saturday,End of Summary Table
2018-07-01,2018,110-South Central Flyer,0,Sunday,End of Summary Table
2018-07-01,2018,110-South Central Flyer,0,Weekday,End of Summary Table
2018-07-01,2018,111-South Mopac Flyer,0,Saturday,End of Summary Table
2018-07-01,2018,111-South Mopac Flyer,0,Sunday,End of Summary Table
2018-07-01,2018,122-Four Points Limited,0,Saturday,End of Summary Table
2018-07-01,2018,122-Four Points Limited,0,Sunday,End of Summary Table
2018-07-01,2018,122-Four Points Limited,0,Weekday,End of Summary Table
2018-07-01,2018,127-Dove Springs Flyer,0,Saturday,End of Summary Table
2018-07-01,2018,127-Dove Springs Flyer,0,Sunday,End of Summary Table
2018-07-01,2018,127-Dove Springs Flyer,0,Weekday,End of Summary Table
2018-07-01,2018,135-Dell Limited,0,Saturday,End of Summary Table
2018-07-01,2018,135-Dell Limited,0,Sunday,End of Summary Table
2018-07-01,2018,142-Metric Flyer,0,Saturday,End of Summary Table
2018-07-01,2018,142-Metric Flyer,0,Sunday,End of Summary Table
2018-07-01,2018,171-Oak Hill Flyer,0,Saturday,End of Summary Table
2018-07-01,2018,171-Oak Hill Flyer,0,Sunday,End of Summary Table
